Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",96.80731031657925,76.17531245639263,95.0689054322124,30,84,3,0,30,19,28,15,19.583291730884962,14.319478392889662,28,100,270,21.684436574080244,10,1,36,21,33,8.93849074158961,12.485727302360463,72,36,90,29.102757214993044,10,1,36,60,15,7.0113836759818255,5.765030850364465,72,100,0,24,0,23.06080865396919,24.459605977943475
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",76.49369613288223,94.61557355929851,102.80249737585837,30,84,0,3,30,19,28,15,13.38737667490791,16.259811495812833,100,28,180,24.43078544552766,10,1,36,21,33,6.356747026044193,35.16889403496626,36,72,180,26.662325032158247,10,1,36,60,15,3.2321626912174426,6.649120402644788,100,72,0,24,1,20.26172873317173,20.848154079508546
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",80.01920828006585,35.53624428545928,99.23697269248352,30,84,0,24,30,19,28,15,16.62681839886198,8.424288096282094,28,87,0,24.872393475012395,10,1,36,21,33,-3.3511740456161103,-24.52496549419672,36,21,180,27.54689749947967,10,1,0,0,0,6.3083314322908866,-57.01754923648133,0,0,90,0,0,20.195755726238616,23.912340822647828
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",38.10299178673276,83.60098641911817,94.99948906690372,30,84,24,36,30,19,28,15,-1.2814052132384193,6.627260172776779,28,28,180,24.238447774179217,10,1,36,21,33,-45.068754384547354,8.191365021785515,87,36,0,25.910362539996196,10,1,0,0,0,6.5736805615066505,-1.8185313915086798,0,0,90,0,1,21.824933058424705,21.452166613915132
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",104.92921073659669,66.79128097228188,90.39966790154013,30,84,3,100,30,19,28,15,16.27064863784996,7.35293056926184,28,28,0,22.403134553017214,10,1,36,21,33,22.85313065496141,5.317571021751904,72,100,0,29.470920561198042,10,1,36,60,15,5.234900056849389,-73.77842968311343,72,60,90,24,0,21.86876406699059,23.047104299379583
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.277788387587066,67.35152057697206,95.07168543881032,30,84,33,0,30,19,28,15,4.930678456829863,6.83330349983158,28,28,0,21.57498389364465,10,1,36,21,33,-2.2673793211033484,-12.98951480022415,66,57,270,25.08552910527239,10,1,0,0,0,-11.659211042397036,6.550605210582319,0,0,0,0,0,21.69037119172169,20.58957622294829
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",63.21871731955171,59.58398419118917,94.86853351587092,30,84,33,60,30,19,28,15,9.825691255071108,3.4794535356497294,28,28,90,23.17333194392007,10,1,30,21,33,-14.860219248127663,5.848240385480351,66,21,0,26.133782750617787,10,1,0,0,0,-98.7163550757248,-13.323275563588208,0,0,270,0,1,22.647361764321566,23.36551748108108
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",74.05392969847395,89.65173949474358,88.70536747213006,30,84,24,72,30,19,28,15,-6.386482367298388,15.839122360494606,87,64,270,20.177410533805798,10,1,36,21,33,-0.08421545444364575,5.958584070044916,21,72,0,29.7605678806839,10,1,36,66,15,-4.38327821905354,-71.1134690403598,87,36,180,24,1,20.89485589859035,24.397540050068244
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",56.423390796937326,110.0713609584107,103.30285273124778,30,84,102,3,30,19,28,15,6.5350352500119095,31.64527963083268,63,60,180,20.905704299713353,10,1,30,21,33,8.435854808485837,21.857876751562785,102,60,90,28.757225314272056,10,1,36,60,15,-101.2768024927681,14.712768301196395,36,60,270,24,0,21.658795091642986,23.109281674677497
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",58.17312807176306,105.49683361196367,100.47350621599008,30,84,3,0,30,19,28,15,8.61241414605468,8.783895853358297,59,60,0,24.346117350374392,10,1,30,21,33,-1.543506343879809,5.651292365085736,30,60,0,29.051584703598174,10,1,36,60,15,6.159984212918877,-6.747787020228957,102,60,90,24,1,21.318926156307125,24.508245942842265
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",66.37324934493552,101.01478992194048,91.77723192947366,30,84,27,66,30,19,28,15,9.323552691862172,8.554268498863852,28,28,0,24.54247453799582,10,1,30,21,33,-14.044159271248562,40.23640749281082,21,66,180,29.844732927576718,10,1,36,60,15,-92.39408456517941,14.254836951976461,96,66,270,0,1,24.269684452073456,24.743994797128025
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",52.604649246882076,60.03605899754999,89.50951976460959,30,84,33,57,30,19,28,15,9.404931998415123,-5.11955287722834,28,49,90,20.959980556046595,10,1,36,21,33,5.462971445744992,4.072371462672097,66,21,90,27.792074052460357,10,1,0,0,0,-25.8960790276985,-101.15994599307001,0,0,180,0,1,20.32872326642026,22.969907435177753
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",34.6618247882706,87.77290579931864,97.04947977179489,30,84,24,36,30,19,28,15,-13.426859896165913,8.611699399366612,28,28,180,21.8127525792754,10,1,36,21,33,8.784573281639663,24.786061328160784,87,36,90,25.936268275096438,10,1,0,0,0,-24.947721196777984,7.325809037880859,0,0,0,0,1,23.274607870683475,20.281323088737615
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.24525107715955,78.17128488960385,99.33931369987803,30,84,3,0,30,19,28,15,20.674090317752835,6.553443498651611,28,100,0,21.2594387480854,10,1,36,21,33,10.137095542329492,6.7468002943568095,72,36,0,26.35149661468413,10,1,36,60,15,9.186025685546612,-3.3132478985067486,72,100,90,24,1,24.123293956044176,20.019596296327464
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.97680113088836,104.59004579425437,100.10062769710953,30,84,3,60,30,19,28,15,6.236469633004242,27.817938513927068,58,28,180,23.69088083746355,10,1,30,21,33,-20.216624181740404,8.488601274417753,30,21,0,28.88967447053291,10,1,36,60,15,-97.92376686843349,19.56046148063324,102,60,270,24,1,22.543698130713743,24.542602312896946
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",32.46722923013532,92.03424358169178,97.1391705004676,30,84,24,0,30,19,28,15,5.009238653277237,7.2642237206457025,87,28,90,23.040343365932337,10,1,36,21,33,-39.391171101005995,5.029097611631173,21,36,0,27.771424089437943,10,1,0,0,0,5.6629787664064395,-38.54595987355584,0,0,90,0,0,21.801767015443744,20.1479702447887
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",60.15179437125197,67.16722542786343,101.41437049919904,30,84,3,0,30,19,28,15,6.507704568607272,8.176462559943925,66,28,0,22.614046964443432,10,1,36,21,33,6.844487885219554,7.610140932604312,36,57,90,25.246706318094997,10,1,0,0,0,7.462206112370291,-92.67754862037879,0,0,90,0,1,21.532616012977023,20.315918318360893
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62.12949426200182,111.29052930584798,103.66634039324498,30,84,3,60,30,19,28,15,-14.09759718423528,54.85257775025255,58,28,270,23.699429663011998,10,1,30,21,33,-18.422392877287187,54.583478169052086,30,21,180,28.289920492844793,10,1,36,60,15,7.637684287446046,5.284298013380133,102,60,90,24,1,21.62636507531073,20.396907913608636
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",59.520487512548016,62.811442219290036,92.1665015538919,30,84,33,57,30,19,28,15,-19.45481950692155,7.009398486150687,28,49,270,23.40057903058464,10,1,36,21,33,0.7957498741063542,6.588942542486754,66,21,0,26.898471089057885,10,1,0,0,0,1.9678580990164862,7.067761715184387,0,0,0,0,1,20.61032665169571,20.3456797103197
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.121640874750504,100.64244946759,89.20656116230406,30,84,102,3,30,19,28,15,-18.95180758574206,43.52435493656912,63,60,270,21.061191893187736,10,1,30,21,33,0.9012618557681868,8.909582663456545,102,60,270,25.384192408656308,10,1,36,60,15,0.5226992821097785,-61.52089450581603,36,60,180,24,1,24.887835374942256,21.13588744474858
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",108.86901527642601,74.66557462988885,99.82419645075629,30,84,39,100,30,19,28,15,15.645976060258446,5.990709106602154,64,28,0,24.239403711621243,10,1,36,21,33,18.956863749806473,13.941785160627242,21,100,180,28.907078167957177,10,1,36,60,15,17.225834011196184,8.537614075614208,36,60,0,24,0,20.22217961657006,20.246926925847013
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",70.68030543165811,91.49755490690694,103.05379332028949,30,84,33,72,30,19,28,15,5.43243985036711,10.139292503904763,28,64,90,24.420174598649762,10,1,36,21,33,9.595573710851724,29.041810221689598,87,72,90,26.9861836846024,10,1,36,66,15,1.7335734694005032,-69.69616401567446,66,36,180,24,1,20.578410425512857,24.730302489439826
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",73.51357653138918,79.04989068306554,87.83723524834205,30,84,33,0,30,19,28,15,9.438686557466976,0.9859847135527895,28,28,180,20.07206625726629,10,1,36,21,33,14.590339582711454,7.261813384609611,87,36,270,25.574181747248147,10,1,36,60,15,9.680043155948793,-71.85969258188082,60,72,90,24,1,24.240620389182958,22.383369185534807
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.081962828236136,97.2760131312021,95.62612052184178,30,84,102,27,30,19,28,15,6.31492771116382,19.642810501275093,63,28,180,23.030126765243896,10,1,30,21,33,-15.902089144818493,6.4580397685563575,102,21,0,29.619398292511647,10,1,36,60,15,-23.263787597345285,-62.98490331914939,36,60,180,24,1,23.557412475229132,24.23535957736332
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.22431916287876,91.36287947858149,93.95085723503928,30,84,0,3,30,19,28,15,12.062547313615054,7.649071910339455,100,28,0,24.94883324420838,10,1,36,21,33,5.582907376525793,29.24224356186002,36,72,90,29.566812903578544,10,1,36,60,15,-87.93718036840572,7.718211995164109,100,72,270,24,1,24.744696844359268,23.14774464652111
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",65.98960325354653,90.71193795800865,99.3995815903732,30,84,39,66,30,19,28,15,9.560835478203462,9.726488672270161,96,28,0,24.45170305544495,10,1,30,21,33,9.622035296222666,5.818970234639102,96,66,270,28.137072320837397,10,1,36,60,15,-9.38579724679889,-68.23440652697536,36,66,180,0,1,23.028204752071744,23.528969652311645
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",38.993221475579645,86.0448559974358,89.89928578683538,30,84,33,0,30,19,28,15,-7.390197135526591,8.368747125039732,28,28,0,20.547831615886672,10,1,36,21,33,7.9636640767590485,23.01180182492664,87,36,90,25.61025602107849,10,1,0,0,0,-121.82582533205552,5.315035826143641,0,0,270,0,0,20.866642115826174,23.615778266431047
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",90.61369015983568,39.46712490374516,105.15016795171785,30,84,0,24,30,19,28,15,33.276094856953435,-39.34602780730634,28,87,180,23.697151786841253,10,1,36,21,33,7.228681229648348,-18.159293426598776,36,21,180,29.78809512391427,10,1,0,0,0,7.111253005751097,-120.23632258120492,0,0,180,0,1,22.77110970412137,21.282751910312584
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.20722103160746,99.68531215617068,104.27819398392421,30,84,3,60,30,19,28,15,5.238770739421174,16.802557711304235,58,28,90,20.948392856631955,10,1,30,21,33,8.094870601023295,26.31392019657973,30,21,90,29.831683715544887,10,1,36,60,15,-18.52781786938689,-61.13387724908224,102,60,180,24,0,23.287963089860654,22.16384300440911
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",60.82991721069879,72.07210746120725,90.48727344138592,30,84,3,57,30,19,28,15,5.490085944266579,-8.721026847757448,66,49,180,24.095656637898138,10,1,36,21,33,7.28311862089672,11.266120524621169,36,21,90,26.370195766480204,10,1,0,0,0,6.133981696786044,-3.5683279276482107,0,0,90,0,1,22.907753442106184,21.04716930056084
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.38098582658955,109.97286586541874,103.26975794551282,30,84,0,39,30,19,28,15,15.327238592986879,31.88270870132658,100,64,180,23.29964472731232,10,1,36,21,33,9.689774704902053,42.937780577795294,36,21,90,26.37839507871199,10,1,36,60,15,-85.82542095729968,10.564108702521652,100,36,270,24,1,23.109466571192154,23.463726313359757
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",59.39856824659823,96.6861675698931,91.9497088838891,30,84,69,0,30,19,28,15,7.44374057674075,12.342393083301097,63,60,90,24.24613301372745,10,1,30,21,33,4.383920499323104,9.999496363771254,102,60,0,27.262613945191024,10,1,36,60,15,8.131036854584975,-65.01169896257952,36,60,180,24,1,23.445149585297933,22.079099201483917
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61.78519542404529,58.2356689916007,87.68432127758297,30,84,0,33,30,19,28,15,6.404593049364691,-18.221698733623146,60,28,180,21.35935373364194,10,1,30,21,33,5.1999648567371946,-2.509318176551437,60,66,270,29.793460394698922,10,1,0,0,0,-95.85971516685946,3.352215187655908,0,0,270,0,1,24.44521817516839,22.120700804800155
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",60.68742411720002,94.20808122610103,91.63782799723558,30,84,27,0,30,19,28,15,7.56874608083811,12.804834938827867,28,58,90,20.23284999783612,10,1,30,21,33,3.3860348131046853,10.730664807634142,21,30,270,27.433179244491534,10,1,36,60,15,-2.639549604431094,7.102691438368382,96,60,0,0,1,23.70736143672027,24.864677410364465
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",59.809240997593626,109.8694642969224,104.15303637766695,30,84,3,0,30,19,28,15,4.124701051094792,29.815830004573893,59,60,180,24.54190743147632,10,1,30,21,33,-16.789310535370415,53.55037908802707,30,60,180,25.946240159581773,10,1,36,60,15,-20.418681482255117,6.007480295676086,102,60,0,24,1,23.934370747694985,22.964555073150272
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",62.789846142715675,64.64094253337018,104.3402073670573,30,84,60,33,30,19,28,15,8.435388312353117,9.096959587636121,28,28,0,23.35732041926604,10,1,30,21,33,9.754890895995333,4.824050033612828,21,66,90,29.912314457364257,10,1,0,0,0,-13.482152866423064,9.508704796302741,0,0,0,0,0,21.175651663436362,21.807181123930114
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",92.59946109953627,38.86741761603611,97.53442902298002,30,84,0,33,30,19,28,15,12.977605116506204,8.062675396285632,28,28,270,20.309518666201722,10,1,36,21,33,35.02076073654588,-32.353548269461044,36,87,270,26.41736340641304,10,1,0,0,0,7.186694017288666,-64.01354339533734,0,0,90,0,1,22.97119177339723,23.400510849812854
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.48234745926331,99.96291967715904,100.94614817524919,30,84,100,39,30,19,28,15,-0.45181371662700087,42.942535415891115,28,64,270,20.957702008480467,10,1,36,21,33,-6.171836658694252,9.035359170101312,100,21,0,27.214057947303168,10,1,36,60,15,-2.5160036397000214,7.013099257746629,60,36,0,24,1,21.379453532892235,23.512299439860378
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",60.384446629442564,63.67230045578155,93.90978966226749,30,84,66,27,30,19,28,15,7.487491525736745,-15.475049534043102,28,28,180,20.30202022149534,10,1,30,21,33,-18.20525276093941,5.3063510078215845,66,21,180,25.7838579769846,10,1,0,0,0,-101.02823568372156,-18.5927981106394,0,0,270,0,0,21.438537568891093,20.028241410151416
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",52.83331107541658,64.59752897137633,96.71058945382258,30,84,33,0,30,19,28,15,-0.34651718838389556,6.477205512657154,28,28,0,22.657708395510234,10,1,36,21,33,-4.208749497168583,-3.557993451585965,66,57,270,27.659542530865636,10,1,0,0,0,-6.395408298435241,-93.61005918791048,0,0,180,0,0,24.75805324220672,20.2031664879358
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97.41950520939142,64.09462233137698,88.49870445575563,30,84,3,102,30,19,28,15,19.813260722757253,8.867319391138926,60,63,270,24.005235599176174,10,1,30,21,33,10.451858202119155,5.774464172641383,60,102,180,26.296114160926535,10,1,36,60,15,11.938470855208184,-96.95816306827527,60,36,180,24,1,23.80967737991937,22.74830433369391
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",69.78836455502955,79.11645297781115,95.80030615608963,30,84,24,0,30,19,28,15,-8.417303661358297,13.177663559276617,87,28,270,22.062343905957533,10,1,36,21,33,-0.8703597288180225,23.2484094860546,21,36,180,25.437499525834394,10,1,36,66,15,-91.86539293405261,6.458197244442217,87,72,270,24,1,20.767610247482935,24.884216990957352
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",60.53171278661322,55.30115708506854,96.01058463476082,30,84,0,33,30,19,28,15,5.83825384758743,-24.91335608059397,60,28,180,24.83404407365439,10,1,30,21,33,-4.883327244930253,6.028876694309245,60,66,0,25.939172660764235,10,1,0,0,0,8.402637881487856,-86.0761425876996,0,0,90,0,0,22.85338120052841,20.11570020808272
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",60.83593355826244,103.66837716453226,87.76150060543198,30,84,27,0,30,19,28,15,8.048984057183182,9.210469429351338,28,58,0,22.50965722791608,10,1,30,21,33,8.76459085308514,9.167712562434058,21,30,90,29.589037969325975,10,1,36,60,15,6.566188264649579,-5.757833988764727,96,60,90,0,1,21.996063317923735,24.865713063975743
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",59.46061797875031,57.54891625382687,101.37004260374948,30,84,57,3,30,19,28,15,6.308770102978577,-18.99430985686921,48,66,90,21.74972796291251,10,1,36,21,33,-18.647457848568006,-2.17520942557568,21,36,180,26.39677411721061,10,1,0,0,0,-8.311405607260014,-104.56560297733849,0,0,180,0,0,22.89840544997154,20.443384516364112
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",103.56231815472093,70.71830633125525,102.42181568723134,30,84,39,100,30,19,28,15,41.82003521346154,-7.463427005515161,64,28,180,22.56584110693901,10,1,36,21,33,9.920670302251995,9.933249777701523,21,100,90,26.57031523346548,10,1,36,60,15,15.191164868150505,7.445756013688335,36,60,0,24,1,20.789945913184596,21.55986751085465
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",73.30652300538344,89.3361499967076,104.63123414287335,30,84,33,72,30,19,28,15,-5.594266576133114,23.744852027303907,28,64,270,22.245657177403338,10,1,36,21,33,8.463129335356665,10.642398332672471,87,72,90,25.608586034669557,10,1,36,66,15,5.326861917205983,-69.64110133793297,66,36,180,24,1,23.499569551283514,23.704500662819484
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61.25571388015166,60.55151364802606,90.14311126615411,30,84,33,60,30,19,28,15,6.494643330436524,-17.868295074965758,28,28,180,22.85053248941307,10,1,30,21,33,6.897944826234614,3.6178785644359497,66,21,90,25.64845573754779,10,1,0,0,0,-3.1010594132477802,-100.32912878503018,0,0,180,0,0,21.770913532938692,24.138860928289205
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",75.18715941408524,109.55792699325617,97.95647398539246,30,84,100,3,30,19,28,15,-3.4047722469347006,16.72550415597699,28,28,270,24.933281964214288,10,1,36,21,33,17.063596852403577,21.515619013155955,100,72,270,29.55660919714356,10,1,36,60,15,0.008560456505332326,-51.21348485652185,60,72,180,24,1,22.465413034842648,22.194322783825076
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",69.96425938006148,57.3586470059099,100.42200338541,30,84,0,3,30,19,28,15,13.700011903281094,6.315492698300387,28,66,0,23.142636551531275,10,1,36,21,33,-14.39379742252519,9.908975460655487,57,36,0,27.068102413347717,10,1,0,0,0,5.659867864381754,-101.22521983582759,0,0,180,0,1,21.833305404485074,24.463941466828608
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",81.74921200146993,36.768716554087085,95.18236583487382,30,84,36,24,30,19,28,15,5.813803014001144,-6.124102942584282,28,87,90,22.63811298894617,10,1,36,21,33,2.569777753369202,-21.740598206376674,36,21,180,25.527222469490024,10,1,0,0,0,8.346184854225225,-54.2611609946437,0,0,90,0,1,21.170744832420848,24.95253628452043
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",38.968446686576186,84.84210668152802,99.8390985709719,30,84,24,0,30,19,28,15,-39.69925824359998,10.807080631536026,87,28,270,21.19780515489127,10,1,36,21,33,-21.22034551912651,3.1055303855210177,21,36,270,26.934495731918,10,1,0,0,0,-5.575906135049024,-72.59044839468365,0,0,180,0,1,23.99929964721607,22.292017250749137
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",56.71696384579017,59.78889157522647,96.68009969732148,30,84,3,0,30,19,28,15,6.427351448190878,6.546558652198937,57,60,0,20.331104092302844,10,1,30,21,33,-25.062436388245573,9.692258269407155,30,60,0,25.012151198025553,10,1,0,0,0,-7.366770780173013,-101.42231208433506,0,0,180,0,1,20.29017866665233,22.5274896613993
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",69.2958303242035,85.58037723742532,86.46741495685718,30,84,33,72,30,19,28,15,9.60559779827798,5.213215925123761,28,64,90,23.846910327705388,10,1,36,21,33,3.4231356314813493,7.654454761640215,87,72,0,26.175693367698948,10,1,36,66,15,-88.4893812772423,4.379972793171224,66,36,270,24,1,24.667533510136174,23.635214442630634
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",56.74537806651767,68.5050654637011,100.43051775987416,30,84,66,3,30,19,28,15,9.390221570673724,-6.679202707168169,28,28,90,20.298830056010786,10,1,36,21,33,-15.005477900635135,11.068728518195247,66,57,180,26.90774140817524,10,1,0,0,0,-1.871616340870844,-93.5089925307439,0,0,180,0,1,24.24063214430148,23.857790171955397
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",64.16778301018851,98.47677802476957,100.66526140117239,30,84,27,66,30,19,28,15,-13.614736145666319,38.091632064914386,28,28,270,21.638458851204486,10,1,30,21,33,3.5289415059265714,11.167034679998551,21,66,270,26.59993887010043,10,1,36,60,15,6.563673061506999,-37.756921077296,96,66,90,0,1,22.580962358605873,23.310701652951863
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",72.2531376683185,95.27152279298092,94.75656001895302,30,84,100,3,30,19,28,15,-4.202377014464555,26.939963622994476,28,28,270,23.610610084770347,10,1,36,21,33,-1.596539973456034,7.649662040394812,100,72,0,28.6970607568147,10,1,36,60,15,-4.017581834739726,5.14408938576398,60,72,0,24,1,23.460186202298956,21.969508693594406
