Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",109.11801543894286,55.50234247571578,93.86916154688728,30,84,0,3,30,19,28,15,19.71322914582767,0.0,60,58,0,37.99801543894286,22.86,1,30,21,33,6.837593971850645,4.702342475715781,60,30,180,58.318015438942865,22.86,1,36,60,15,-43.28198456105714,-1.7871146263123943,60,102,270,24,0,-96.89765752428423,30
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",67.24678264610769,64.51321771238098,97.12875075856202,30,84,0,3,30,19,28,15,-3.873217353892315,15.508137623319994,60,58,270,-6.606782287619026,22.86,1,30,21,33,-1.7081128204803955,13.713217712380981,60,30,180,16.446782646107692,22.86,1,0,0,0,-7.3255973810373085,-87.88678228761903,0,0,180,0,1,-85.15321735389232,30
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",61.48593104887756,89.69571172547505,95.13938759149353,30,84,39,66,30,19,28,15,11.837564654683435,0.0,96,28,0,-9.634068951122444,22.86,1,30,21,33,10.685931048877563,8.143019157661154,96,66,270,38.89571172547505,22.86,1,36,60,15,0.0,-56.12613494970257,36,66,90,0,1,-62.704288274524956,30
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",71.89297777015679,92.05836879110998,103.73264590999085,30,84,100,3,30,19,28,15,0.0,4.543734720860556,28,28,90,20.93836879110998,22.86,1,36,21,33,-3.117742520392941,41.25836879110999,100,72,180,21.092977770156793,22.86,1,36,60,15,-80.50702222984322,0.6538584397295819,60,72,270,24,1,-60.34163120889002,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",60.483165769607865,72.5326430168729,93.05059462346468,30,84,3,57,30,19,28,15,0.0,0.04574479154206198,66,49,90,1.4126430168728916,22.86,1,36,21,33,0.0,19.383600788087556,36,21,90,21.7326430168729,22.86,1,0,0,0,-91.91683423039214,-0.2902405195055087,0,0,270,0,1,-79.86735698312711,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.743214443171745,62.448868888213376,92.03923079166935,30,84,3,57,30,19,28,15,-13.37678555682826,4.40149859152162,66,49,270,-8.671131111786629,22.86,1,36,21,33,0.0,2.7956479260444587,36,21,90,11.648868888213379,22.86,1,0,0,0,0.0,-8.384542485444907,0,0,90,0,1,-89.95113111178662,30
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",104.90262232368113,69.65684406198926,105.51637804566137,30,84,39,0,30,19,28,15,41.66741470572098,0.0,64,100,0,33.782622323681124,22.86,1,36,21,33,54.10262232368113,-4.572513586482109,21,36,270,18.856844061989264,22.86,1,36,60,15,24.768536065524856,0.0,36,100,0,24,1,-47.49737767631888,30
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",36.532710773429336,94.2126987096143,100.10344128401809,30,84,24,36,30,19,28,15,-34.58728922657067,21.445378389470335,28,28,270,23.092698709614297,22.86,1,36,21,33,0.0,27.938851613051646,87,36,90,43.412698709614304,22.86,1,0,0,0,-5.572373698405082,0.0,0,0,0,0,1,-115.86728922657068,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61.73159369857441,62.63190489156979,104.59607032251233,30,84,3,57,30,19,28,15,0.0,-7.625401211059293,66,49,90,-8.488095108430215,22.86,1,36,21,33,0.0,3.220768463619184,36,21,90,11.831904891569792,22.86,1,0,0,0,-11.972484491074132,0.0,0,0,0,0,1,-90.66840630142559,30
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.15209177961543,56.551529115328535,86.70413410974284,30,84,0,69,30,19,28,15,0.0,-12.005189859714289,60,64,90,-14.56847088467147,22.86,1,30,21,33,0.0,2.0267300340725045,60,102,90,5.7515291153285375,22.86,1,36,60,15,16.419264780462488,0.0,60,36,0,24,1,-52.24790822038457,30
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",110.96977800148012,55.13802311018064,98.10541789663168,30,84,27,102,30,19,28,15,0.0,-7.616393417893976,28,63,90,-15.981976889819364,22.86,1,30,21,33,12.08435249405876,4.338023110180643,21,102,180,60.169778001480125,22.86,1,36,60,15,-41.43022199851988,-6.357890630761322,60,36,270,24,1,-97.26197688981937,30
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",59.37522582398893,99.1271515800326,86.87940469907917,30,84,69,60,30,19,28,15,0.0,18.124721244303185,63,28,90,28.0071515800326,22.86,1,30,21,33,8.57522582398893,4.104296523289659,102,21,270,48.327151580032606,22.86,1,36,60,15,-93.02477417601108,20.069475581932927,36,60,270,24,1,-53.2728484199674,30
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",77.61920687817084,105.9607770523701,86.70406083922327,30,84,100,39,30,19,28,15,0.0,14.009088056835719,28,64,90,34.8407770523701,22.86,1,36,21,33,1.3372116900687978,0.0,100,21,0,26.819206878170846,22.86,1,36,60,15,0.058290921739620374,0.0,60,36,0,24,0,-74.78079312182916,30
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",65.38631428453954,111.12703086516154,100.78099730564863,30,84,69,0,30,19,28,15,16.812220599572896,40.00703086516154,63,60,180,-5.733685715460467,22.86,1,30,21,33,14.58631428453954,12.446231611227141,102,60,270,60.32703086516155,22.86,1,36,60,15,-87.01368571546047,10.444792754110525,36,60,270,24,0,-41.27296913483846,30
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",64.8285354534743,58.07020685660325,92.91320823962616,30,84,60,3,30,19,28,15,6.029808489836269,0.0,28,58,0,-6.291464546525702,22.86,1,30,21,33,-9.535593915010589,0.0,21,30,0,14.028535453474305,22.86,1,0,0,0,-87.5714645465257,-0.8366143999502056,0,0,270,0,1,-94.32979314339676,30
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",67.2086733930781,91.23141250754023,98.22251174030232,30,84,27,0,30,19,28,15,-3.9113266069219037,27.49585360294311,28,58,270,20.111412507540223,22.86,1,30,21,33,-5.321014511100768,0.0,21,30,0,16.408673393078104,22.86,1,36,60,15,-4.046983090642989,-61.16858749245978,96,60,180,0,0,-85.1913266069219,30
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.57816100003882,61.679203513752405,90.29835427022651,30,84,60,3,30,19,28,15,46.66617949687619,0.0,28,58,0,32.458161000038814,22.86,1,30,21,33,52.77816100003882,-4.728058272629595,21,30,270,10.879203513752408,22.86,1,36,60,15,10.91834595601883,-90.7207964862476,60,102,180,24,0,-48.82183899996119,30
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",70.70521399128036,98.58659878922666,90.13687405287399,30,84,27,66,30,19,28,15,7.748217205866341,0.0,28,28,0,-0.4147860087196449,22.86,1,30,21,33,19.905213991280363,6.81202282748052,21,66,270,47.78659878922666,22.86,1,36,60,15,-3.432751296973178,0.0,96,66,0,0,1,-81.69478600871965,30
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",96.5084462431088,71.22826476351021,99.99595594314687,30,84,3,100,30,19,28,15,36.506853282983435,0.0,28,28,0,25.388446243108802,22.86,1,36,21,33,45.70844624310881,-1.699100512432985,72,100,270,20.428264763510214,22.86,1,36,60,15,13.387627515142698,-81.1717352364898,72,60,180,24,1,-55.8915537568912,30
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.64301918669538,66.26028383714677,93.66348457307555,30,84,3,0,30,19,28,15,-11.476980813304621,8.944285756462689,57,60,270,-4.859716162853232,22.86,1,30,21,33,8.843019186695386,-9.762358522884215,30,60,270,15.460283837146775,22.86,1,0,0,0,-15.844281490072602,0.0,0,0,0,0,0,-92.75698081330462,30
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.50050352574493,62.926455019120304,103.81177453995554,30,84,33,60,30,19,28,15,10.999219049101702,-8.1935449808797,28,28,180,-8.619496474255072,22.86,1,30,21,33,-7.469485079434412,12.126455019120307,66,21,180,11.700503525744935,22.86,1,0,0,0,-89.89949647425507,-3.141149795217298,0,0,270,0,1,-89.4735449808797,30
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",63.165088204723425,66.2982425498862,92.71653235448284,30,84,30,0,30,19,28,15,-7.95491179527658,1.2286197418492315,27,60,270,-4.821757450113807,22.86,1,30,21,33,12.365088204723428,-6.799954152317695,66,60,270,15.4982425498862,22.86,1,0,0,0,0.0,-10.541497897856633,0,0,90,0,1,-86.10175745011381,30
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",101.10617422708748,71.81356332955684,101.01177364951143,30,84,39,0,30,19,28,15,0.0,0.40288745522972885,64,100,90,0.693563329556838,22.86,1,36,21,33,50.30617422708748,-2.29788699864407,21,36,270,21.013563329556845,22.86,1,36,60,15,23.982999474581273,-80.58643667044316,36,100,180,24,0,-51.29382577291253,30
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.483817050835704,111.6022898454362,101.98021303741649,30,84,102,27,30,19,28,15,0.0,37.77078586207862,63,28,90,40.4822898454362,22.86,1,30,21,33,-18.250351116647053,60.802289845436206,102,21,180,6.683817050835707,22.86,1,36,60,15,-10.819405075447666,-40.7977101545638,36,60,180,24,0,-94.9161829491643,30
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",107.09465108193751,64.38239327723821,94.62450148814202,30,84,0,3,30,19,28,15,15.524292730211608,-6.737606722761797,60,58,180,35.97465108193751,22.86,1,30,21,33,0.0,5.388879415768946,60,30,90,13.58239327723821,22.86,1,36,60,15,3.363813436458887,-88.0176067227618,60,102,180,24,1,-45.30534891806249,30
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",59.80331367539405,57.32599724090104,87.07629459775079,30,84,57,33,30,19,28,15,9.160813842528231,0.0,48,28,0,-11.316686324605953,22.86,1,36,21,33,-7.044740435440927,0.0,21,66,0,9.003313675394054,22.86,1,0,0,0,-5.061931345250432,0.0,0,0,0,0,1,-92.59668632460595,30
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",72.42728864151958,92.27394268272705,95.32304545602435,30,84,27,66,30,19,28,15,19.32378284205445,21.15394268272705,28,28,180,1.3072886415195768,22.86,1,30,21,33,0.0,24.165335942961313,21,66,90,41.473942682727056,22.86,1,36,60,15,0.0,-29.801257071417254,96,66,90,0,1,-60.12605731727295,30
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",104.77892572603278,69.90489570212355,100.44423973810936,30,84,3,100,30,19,28,15,38.87879861269831,-1.2151042978764508,28,28,180,33.65892572603278,22.86,1,36,21,33,0.0,1.0985046630695225,72,100,90,19.104895702123557,22.86,1,36,60,15,27.556307931983575,0.0,72,60,0,24,1,-47.621074273967224,30
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.63590035554439,70.7531641082028,103.61858755806301,30,84,3,0,30,19,28,15,0.0,-0.2672785120661595,66,28,90,-0.36683589179720855,22.86,1,36,21,33,-15.129443248888663,0.0,36,57,0,6.835900355544396,22.86,1,0,0,0,-94.76409964445561,-3.951054818074882,0,0,270,0,0,-81.64683589179721,30
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",72.13583793881786,87.76356627364987,102.74008156571122,30,84,27,66,30,19,28,15,1.0158379388178531,11.32006443498292,28,28,270,16.643566273649867,22.86,1,30,21,33,-2.4291650587920812,36.963566273649874,21,66,180,21.33583793881786,22.86,1,36,60,15,-80.26416206118215,7.576098862674809,96,66,270,0,1,-64.63643372635013,30
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",78.81862660284786,38.255630341610754,101.29656457761311,30,84,36,24,30,19,28,15,7.6986266028478525,-4.448077510120572,28,87,270,-32.86436965838925,22.86,1,36,21,33,2.3504474180299573,0.0,36,21,0,28.01862660284786,22.86,1,0,0,0,2.517127551079531,-114.14436965838925,0,0,180,0,0,-73.58137339715215,30
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",69.01823469340682,94.35927736306074,91.11185133237493,30,84,0,39,30,19,28,15,0.0,11.12447270081785,100,64,90,23.239277363060737,22.86,1,36,21,33,18.218234693406828,1.7092303518352379,36,21,270,43.559277363060744,22.86,1,36,60,15,0.0,-39.65345629732877,100,36,90,24,1,-58.040722636939265,30
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",61.67346927675173,93.25506597019795,102.89827844211555,30,84,0,3,30,19,28,15,6.156456690965971,0.0,59,60,0,-9.446530723248273,22.86,1,30,21,33,-4.011943135422644,42.45506597019795,30,60,180,10.873469276751734,22.86,1,36,60,15,0.0,-52.663063424543395,102,60,90,24,0,-59.14493402980206,30
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",54.61880540270436,98.2158764222808,91.14862247550505,30,84,102,27,30,19,28,15,5.39286069457887,0.0,63,28,0,-16.501194597295644,22.86,1,30,21,33,0.0,17.476001943865416,102,21,90,47.4158764222808,22.86,1,36,60,15,0.0,-22.363310832870106,36,60,90,24,1,-54.184123577719205,30
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",66.31128866656516,62.43050308386901,100.79978257190177,30,84,60,3,30,19,28,15,14.602810420183511,0.0,28,58,0,-4.808711333434843,22.86,1,30,21,33,15.511288666565164,-7.406421127699363,21,30,270,11.630503083869016,22.86,1,0,0,0,-86.08871133343484,-11.972784575884232,0,0,270,0,1,-89.96949691613099,30
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",60.21121487298727,59.996770874806735,89.519085087639,30,84,60,33,30,19,28,15,-10.908785127012735,5.863123569239523,28,28,270,-11.12322912519327,22.86,1,30,21,33,-13.948436397356337,9.196770874806738,21,66,180,9.411214872987273,22.86,1,0,0,0,-92.18878512701274,-13.538039447448474,0,0,270,0,1,-92.40322912519326,30
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",62.45281431672972,53.56484121960908,97.32700449084689,30,84,57,33,30,19,28,15,-8.667185683270283,2.217057698269474,48,28,270,-17.555158780390926,22.86,1,36,21,33,0.0,2.065098608729517,21,66,90,2.7648412196090817,22.86,1,0,0,0,-3.909203109115296,0.0,0,0,0,0,1,-89.94718568327028,30
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",34.1871462179745,80.83602035682135,101.78028502319134,30,84,33,36,30,19,28,15,-36.932853782025504,12.566973682439075,28,28,270,9.716020356821346,22.86,1,36,21,33,-16.612853782025496,3.4914941710901712,87,36,270,30.036020356821354,22.86,1,0,0,0,-0.5335399189761586,0.0,0,0,0,0,1,-118.2128537820255,30
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",102.48522596730562,61.55044139320965,95.33222669135694,30,84,0,3,30,19,28,15,12.377261889265133,0.0,60,58,0,31.36522596730562,22.86,1,30,21,33,5.6771186007487735,0.0,60,30,0,51.68522596730563,22.86,1,36,60,15,-49.91477403269438,-13.294804255397931,60,102,270,24,1,-90.84955860679035,30
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",74.96329525323347,80.03594220285623,102.4499610118273,30,84,24,72,30,19,28,15,0.0,6.915843550662021,87,64,90,8.915942202856229,22.86,1,36,21,33,0.0,26.630900067210018,21,72,90,29.235942202856236,22.86,1,36,66,15,-0.8343592177495992,-72.36405779714377,87,36,180,24,1,-77.43670474676654,30
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",64.90982370832346,65.92883620328892,96.35677896536225,30,84,33,60,30,19,28,15,3.0867159327056855,-5.191163796711081,28,28,180,-6.210176291676547,22.86,1,30,21,33,14.10982370832346,-6.388396582915236,66,21,270,15.128836203288927,22.86,1,0,0,0,-87.49017629167655,-7.630137939574334,0,0,270,0,1,-86.47116379671108,30
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.72121243037137,54.62061357684947,87.82958392498186,30,84,0,69,30,19,28,15,18.826668315489155,0.0,60,64,0,32.60121243037136,22.86,1,30,21,33,52.92121243037137,-5.408173392326651,60,102,270,3.8206135768494747,22.86,1,36,60,15,-48.67878756962864,-16.08360017138587,60,36,270,24,0,-97.77938642315053,30
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.78039367945078,92.65875576870663,96.80444907612215,30,84,69,60,30,19,28,15,10.709249924367802,21.538755768706622,63,28,180,-7.339606320549223,22.86,1,30,21,33,-5.892774795672795,0.0,102,21,0,12.980393679450785,22.86,1,36,60,15,-12.309545245383859,0.0,36,60,0,24,1,-88.61960632054922,30
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",93.31512285067738,33.80654536052939,90.54846042108797,30,84,0,33,30,19,28,15,22.635876390317417,-37.31345463947061,28,28,180,22.19512285067738,22.86,1,36,21,33,0.0,-8.693442446561596,36,87,90,-16.993454639470606,22.86,1,0,0,0,-59.08487714932262,-28.63293056183638,0,0,270,0,1,-118.59345463947062,30
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",106.97392383984054,60.095134759564345,102.57871754036256,30,84,27,102,30,19,28,15,35.85392383984053,1.0061398560234383,28,63,270,-11.024865240435659,22.86,1,30,21,33,15.447258755915142,9.295134759564348,21,102,180,56.17392383984054,22.86,1,36,60,15,0.0,-46.886815680708075,60,36,90,24,0,-92.30486524043566,30
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.97516942593869,106.64557513229562,101.17132443089936,30,84,100,39,30,19,28,15,23.725944381612074,0.0,28,64,0,7.8551694259386835,22.86,1,36,21,33,1.5323221432244587,0.0,100,21,0,28.17516942593869,22.86,1,36,60,15,0.0,-43.11367131582797,60,36,90,24,1,-45.75442486770439,30
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",69.82480104990562,88.50601518425724,90.22647629000167,30,84,24,0,30,19,28,15,19.149849652442178,0.0,87,28,0,-1.2951989500943881,22.86,1,36,21,33,0.0,15.5927493311412,21,36,90,37.70601518425724,22.86,1,36,66,15,0.0,-13.770575856880203,87,72,90,24,1,-63.89398481574277,30
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",55.920455917348136,68.53280881259347,94.91594109069754,30,84,3,60,30,19,28,15,1.015231744251863,0.0,57,28,0,-15.199544082651869,22.86,1,30,21,33,-5.283087756900967,17.732808812593476,30,21,180,5.1204559173481385,22.86,1,0,0,0,-17.311159528920108,-83.86719118740653,0,0,180,0,1,-96.47954408265187,30
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",55.35039650743058,69.75488273909527,89.00768292151344,30,84,33,60,30,19,28,15,-15.769603492569424,20.25523806932399,28,28,270,-1.3651172609047393,22.86,1,30,21,33,-7.570673806584824,18.954882739095268,66,21,180,4.550396507430584,22.86,1,0,0,0,-5.52364083550058,0.0,0,0,0,0,1,-97.04960349256942,30
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",98.41292889062119,66.88186494056968,89.61059226362487,30,84,39,100,30,19,28,15,18.315840423769366,-4.23813505943032,64,28,180,27.292928890621184,22.86,1,36,21,33,3.2495320206065386,0.0,21,100,0,47.61292889062119,22.86,1,36,60,15,0.0,-73.48782408972748,36,60,90,24,0,-85.51813505943032,30
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",65.03803987612352,111.38016626437664,105.10917319859814,30,84,0,3,30,19,28,15,14.87913971647803,0.0,59,60,0,-6.081960123876485,22.86,1,30,21,33,0.0,45.46520092416925,30,60,90,60.58016626437664,22.86,1,36,60,15,-2.803257479145685,0.0,102,60,0,24,0,-87.36196012387649,30
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",108.91582805085078,66.20066820264132,102.30882471669361,30,84,39,100,30,19,28,15,14.532679535841977,-4.91933179735868,64,28,180,37.79582805085077,22.86,1,36,21,33,29.30098646068696,15.400668202641327,21,100,180,58.11582805085078,22.86,1,36,60,15,18.894056920201272,0.0,36,60,0,24,1,-43.48417194914923,30
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",33.39001584556095,80.05670438643816,98.79494409246828,30,84,33,36,30,19,28,15,-0.38961853885444875,0.0,28,28,0,-37.72998415443905,22.86,1,36,21,33,0.0,10.763302420832948,87,36,90,29.25670438643816,22.86,1,0,0,0,-119.00998415443905,1.5424677948041967,0,0,270,0,1,-72.34329561356185,30
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62.146259816685635,98.0085148201452,88.12688523352662,30,84,0,3,30,19,28,15,8.787935866074903,0.0,59,60,0,-8.97374018331437,22.86,1,30,21,33,0.0,31.225997271451952,30,60,90,47.2085148201452,22.86,1,36,60,15,0.0,-37.52893658005854,102,60,90,24,1,-54.39148517985481,30
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.21481419295832,100.12554346245945,90.10791465151262,30,84,102,3,30,19,28,15,4.9397951246747125,29.005543462459443,63,60,180,-10.905185807041683,22.86,1,30,21,33,9.414814192958325,8.839681842430844,102,60,270,49.32554346245945,22.86,1,36,60,15,0.0,-45.345359060421785,36,60,90,24,1,-52.27445653754056,30
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.871098110012106,66.76756487016671,92.66490093057968,30,84,3,0,30,19,28,15,5.584302771488909,-4.352435129833296,57,60,180,-16.2489018899879,22.86,1,30,21,33,4.071098110012109,-2.5710964044257034,30,60,270,15.967564870166711,22.86,1,0,0,0,0.0,-8.88092500396639,0,0,90,0,1,-85.6324351298333,30
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",65.95398885334792,108.12929719457878,99.77255587216956,30,84,0,3,30,19,28,15,0.5746679214537265,37.00929719457878,100,28,180,-5.166011146652082,22.86,1,36,21,33,15.153988853347926,4.119692791261961,36,72,270,57.329297194578785,22.86,1,36,60,15,0.0,-22.461498297721686,100,72,90,24,1,-44.27070280542122,30
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",68.13055187314842,94.19935087960752,93.01001449735091,30,84,27,66,30,19,28,15,-2.9894481268515847,25.27416207929018,28,28,270,23.079350879607517,22.86,1,30,21,33,-0.6605574030659567,43.399350879607525,21,66,180,17.330551873148423,22.86,1,36,60,15,-4.0093314534372295,-58.200649120392484,96,66,180,0,1,-84.26944812685159,30
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",101.53101254223982,75.05717736914377,99.04867367150598,30,84,3,0,30,19,28,15,33.078205371330036,3.937177369143768,28,100,180,30.411012542239817,22.86,1,36,21,33,50.731012542239824,-0.028671140745751666,72,36,270,24.257177369143776,22.86,1,36,60,15,9.011383391051346,-77.34282263085623,72,100,180,24,1,-50.868987457760184,30
